url,label
eliteloungegroup.com.au/baba/12kGyr/iYmLjfNHGyr.php,0
familysearch.org/Eng/Search/ancestorsearchresults.asp?LDS=0&last_name=frobisher&date_range=0&date_range_index=0&standardize=N,1
answers.com/topic/hollingshead-1,1
paypal.com.d6saf46da5s4f.hg6df514g65df4h53dfh.fd1h6thd5341g6wre1g23sdg.h16h3sd1gf6we54gh65s1dfgh6rehg1sdfh16rh13fs1dh65.1h6e1rhgsd54f651gh6we5f1eswd6g553sg.h16wesr1dg3s1d6g5ew1g.sh1we61hg3sd54f6we15g65s1dg.weq6g6sd5g41s.tecsystem.com.mx/,0
sealindo-hu.com/pid/wr/cd/index.php,0
https://vpeos-ne-inbex.jp.ea32gb.v0o5wtc.cn/,0
boudreauxs.com/Charlotte/mill.html,1
https://miko.myvnc.com/?sitepara=,0
https://auu.kdda.wn2vggwq.cn,0
springfieldmissouri.jobs/,1
en.wikipedia.org/wiki/Opio,1
https://openid4453.accessid85745.com/goto.php,0
www.gsa-online.de/eng/website_submitter.html,1
instagramverifyteams.xyz,0
imdb.com/title/tt0096639/,1
https://jkmghv.gnowite.cn/,0
adasurgical.com/7g6bubt7v,0
runescape.show,0
lionhub.com.au/wp-content/themes/webstat/deutsche_telekom_ag,0
local.yahoo.com/info-34124452-archambault-jr-victor-j-archambault-funeral-home-lowell,1
esper.ca/lapidarius/index.php?cPath=24_63,1
http://www.ef.com/english-resources/english-grammar/passive-voice/,1
hellolowell.com/,1
https://www.mobile-portail.live/personal/e/authID=7fDzJ/,0
rapiserviciosalvarado.com/PayPaL_servicee.fr/@/PayPa/france/error_login.html?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8,0
en.wikipedia.org/wiki/First_Blood_(Nobunny_album),1
girlslikef1too.com/2011/06/not-your-typical-race-review.html,1
en.wikipedia.org/wiki/Marguerite_Chapman,1
http://yulubiji.net/images/www.mvalid.com/login=c586454b832a3d3ed5b309401b75e529/login.php?reff=f8dc6a445af6654bd944dee33fb1c405,0
https://su.miccearod.com,0
http://www.pcgamer.com/the-best-adventure-games/,1
www.firstdegreesolutions.com/fleet/,1
51mct.com/js/?http://us.battle.net/login/en/=,0
appleid.apple.com.atetewxyz.com,0
myredpillperspective.live,0
https://eki.netns.top/Personal/member/Login/index.php,0
mail.auppit.ga,0
tubepornstars.com/search/?q=%22Jewell+Marceau%22%7C%22Jewel+Marceau%22&kwid=9468&c=1,1
whosdatedwho.com/sections/celebrities/height/68-inches_11,1
green.tribuneregister.com/,1
imdb.com/name/nm2104340/,1
chow.com/search?page=5&query=Kam+Shing+Chinese+Restaurant&search_board_id=22&search_boardgroup_id=13&type=Topic,1
mail.cableglandsworldwide.com,0
https://folder.memb3rship.section.seven.rasacinta01.org/?logjp,0
https://saisoncardjsheghe.tokyo/,0
https://pentoanoie.cyou/poearui.php,0
gooseberryfallspark.com/nnndu/hl.php,0
fldoclient.com,0
picksg.ml,0
spaceformusic.com/main.html,1
https://en.m.wikipedia.org/wiki/Passive_agressive,1
https://ekl.net.jweissassociates.com/?wnh0mEd1d=*,0
facebook.com/people/Barry-Morse/1298403141,1
wachtelcpa.com,0
torontosun.com/news/canada/2011/01/27/17052611.html,1
partners.adobe.com/public/developer/en/tiff/TIFFPM6.pdf,1
securingsafelink.000webhostapp.com,0
binance20.org,0
www.angelfire.com/rpg/ussronin/,1
https://netstation2aplus.kuziyvhuyeozoz.com/,0
rentalo.com/vacation-rentals/uniontown/,1
http://upsuppliers.co.za/previewproductorder1/dpbx/,0
https://epsoucojp.ga,0
https://www.mocecxveir.icu,0
sespeds.com,0
postdatacenter.com/certifin/processo_verifica.php,0
http://www.kiltonmotor.com/others/m.i.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;username=&amp;username1=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,0
limamemorial.org/ways-of-giving.aspx,1
pausydjaj.000webhostapp.com,0
discogs.com/artist/Roy+Eldridge,1
answers.com/topic/brubeck-plays-bernstein-plays-brubeck-1960-album-by-dave-brubeck-leonard-bernstein,1
apple.varifidogioeai.com,0
latforum.org/accord-bnq/oney.fr/,0
http://jonesautobrokers.com/wp-content/themes/slimwriter/0000/0/62c9b31bafe55dc905ddb6ed07a74d63/phone.htm,0
https://rakuten.visa-japan4.club/l,0
http://glamhairculture.com/jes/db/,0
michellegold.com/,1
www.runescape.com.m-weblognis.tk/members_benefits.ws?offer=MGF4OTg2cTMyeGEyMDF4NXJydDI,0
amazon.com/Insight-Prince-Lasha/dp/B002S9DZVM,1
clubeamigosdopedrosegundo.com.br,0
avppet.com/wp-includes/js/tinymce/plugins/media/Oracle_64.zip,0
last.fm/music/Seagram,1
customer.service.secure.paypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.c13c0dn63663d3faee8db2b24f7ld6c338b1d9d40.silkpurseinteriors.com/PayPal/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efc1e95bb7c9857d59818e9a9af955075d51e95bb7c9857d59818e9a9af955075d5,0
acces-d.online,0
alexrosscollector.com/,1
blog.performancebike.com/2011/08/19/product-profile-devinci-cycles/,1
bpib.com/illustrat/anderson.htm,1
https://amazon-id-safety-center-signin-openid-pape-max-auth-age-return.hzfdks.com/,0
http://person.ekqo.net/knowing,0
linkedin.com/in/cristinaarroyo,1
reunion.com/jodijohnston/,1
en.wikipedia.org/wiki/List_of_Omega_Psi_Phi_chapters,1
montrealgazette.com/sports/Horror+Hartford+silver+lining/5723049/story.html,1
avianaholidays.com,0
https://www.eakl-nnta.icu/,0
http://www.1000friendsofflorida.org/2015-legislative-session/,1
http://www.bcxpnhh.gq/,0
williassed.net,0
https://account-so-net.kyoto-gyuhide.com/,0
soicom.com.br/js/jquery/Valida-tion/websc-login.php?Go=_Restore_Start&amp;_Acess_Tooken=8c7f2620970a86a9127d519831a6c2408c7f2620970a86a9127d519831a6c240,0
https://sm.amosecxns.icu/,0
johnadams70.com/,1
en.wikipedia.org/wiki/3107_Weaver,1
sporcle.com/games/nrsilver/1000baseball,1
neurotrecordings.blogspot.com/2011/08/neurosis-classic-sovereign-ep-to-see.html,1
fanpix.net/gallery/eve-plumb-pictures.htm,1
cdn23.co.uk.gb_1.cmd-home.com/Confirm.php?cmd=_login-submit&amp;dispatch=f6b97efb0d0e5583be95b68319ede622,0
http://scoobysworkshop.com/protein-shakes/,1
mediabistro.com/articles/cache/a6261.asp?pntvs=1&,1
https://yojhyvimjd.duckdns.org,0
https://ridairekuto.simple-url.com/r/iewUrUs,0
http://doc.novahue.org/upCopy/index.php,0
en-pi.facebook.com/people/Cathy-Jones/609472060,1
quickfitbinders.com,0
138.197.131.52,0
https://aakvton.co.rfzpzrd.cn/,0
movingoffcampus.com/campus-apartments-near-universityofmissourikansascity,1
https://grkjye.ink/,0
www.comalsa.com/tostycones/,1
manta.com/c/mtt8cs6/lennar-signatures-at-layton,1
www.dgnfd564sdf.com:8080/dsfrefr,0
facebook.com/pages/Coll%C3%A8ge-Jean-de-Br%C3%A9beuf/112439218767887,1
admtorg.ru/wp-includes/js/tinymce/plugins/compat3x/css/pipi.txt,0
https://srnbc-card.c0m.tq2d3g.cn,0
hitsellers.com/list_of_highest-grossing_films_in_the_philippines/,1
fanbase.com/Tim-DeCinces,1
us.battle.net.login.en.ttweb.asia/login/en/login.html?app=wam&amp=3Bref=www.battle.net/account/&amp=3Beor=0&amp=3Bapp=bam,0
encyclopedia.com/topic/Jean_Pucelle.aspx,1
carolinerhea.com/,1
https://www.thekungfustudio.com/,1
telemenu.com.br/Login.html,0
usgennet.org/usa/wi/county/clark/cemeteries/wood/Bi.htm,1
kentuckytods.interstatelogos.com/,1
pastehtml.com/view/bd0ig94lx.html,0
http://officialbankofamericabankingsystem.purepanic99.repl.run,0
mcshanegroup.com/james_ebbert.html,1
jazztona.com/,1
https://vddenofgfheda22.cyou/ustu777.php,0
amazon.com/Images-Schoolteachers-America-Pamela-Bolotin/dp/0805830871,1
imdiversity.com/Villages/Asian/politics_law/paccit_zheng_case_0905.asp,1
ethanzuckerman.com/blog/?p=537,1
ajc.com/lifestyle/antennas-pick-up-spare-962805.html,1
derisdesignercuts.com/,1
the-hospitalist.org/details/article/196537/Protocol_Pilot.html,1
ticketfeeder.com/Sports/event/Kansas-City-Command/Sprint-Center/06-19-2011-13-0,1
en.wikipedia.org/wiki/Stefani_Schaeffer,1
heartwoodflooring.com.au/language/https-_/nao_tem_preco_mastercard2014/ambiente-seguro/,0
weichert.com/SC/Spartanburg/Chesnee/,1
be.linkedin.com/pub/jeroen-carette/5/a43/28b,1
find-los.com,0
edroman.com/parts/fernandessus.htm,1
enlas.50webs.com/cn56bv,0
southeastconstructionllc.com/paynoerorppy/error_login.asp.php,0
business.computer4u.in.th/,1
'www.xlxn.net/js/?www.battle.net/login/en/?ref=us.battle.n    url:',0
www.paypal.ca.2524.secure4x.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=b97c0e9fa54f589b220be66a314dcf2a,0
code4hk.vicp.cc/code4hk.apk,0
steam.zombieden.cn,0
indiewire.com/film/cafe_de_flore,1
http://iisolutions.md/media/alibabaproduct.htm,0
eonline.com/celebs/Corey_Haim/109723,1
www.linuxplanet.com/linuxplanet/reviews/1303/1/,1
web54.nb2403.virtualhosts.netbuild.net/1/1.exe,0
https://www1.aeonzsun.com/,0
x0shop.com/images/?us.battle.net/login/en/?ref=cbzpivdus.battle.net/d3/en/index,0
cndoubleegret.com/admin/secure/cmd-login=870dcac37e414745bc4bf25f50508247/,0
articles.sfgate.com/2005-08-17/entertainment/17387795_1_blonde-cmj-music-marathon-los-angeles,1
179.108.57.53:2448/antiscamdept,0
scitech.com.au,0
http://www.aeccooneon.aoosscen.biepie.com.cn/ic6oXx7P3s/page1.php,0
www874.paypal.ca.93285.securessl-150.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_CB12A03A6AD26E883E2F,0
paypal.com.cgi-bin-webscr.karadimasx.gr/secured-webscr/588709031b143a32b3bbf50a63ec3fe4/,0
www.ics.uci.edu/pub/ietf/http/related/iso639.txt,1
https://te851.cn/,0
badaniemedycynapracy.com/includes/Archive/NATWEST/index.html,0
https://aeatcjyynl.duckdns.org,0
people.famouswhy.com/patrice_lefebvre/,1
ffhdffh.xyz,0
jesica03.beget.tech,0
linkedin.com/in/corawalker,1
https://ekicomjp.luminairer.com/,0
silverjames.us9.list-manage1.com,0
mail.realtalktm.com,0
my.tbaytel.net/unit228/,1
http://wigandpeneast.com/login/pageo/ii.php?.rand=13inboxlight.aspx?n=1774256418&amp;email=&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13inboxlightaspxn.1774256418&amp;rand.13inboxlight.aspxn.1774256418=,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp-7mv2UzSm8QGchc14zwHI8-h1ciPIsYnTmfFVI0Cxjwu7mshjuLDcyNRz7YByEKeesXA-NIA73ctwM8fJCgNn5is-HTvjq-TjLvU0J6SNrdkH_eQYiutWGBeANNxakjWyymEtlo8tsZbExxf9zbNi0EzishcI6JLgAa1BjSfzp40sDvaRnfs2QGX2DCXn4KjvlgaKbgPO1J9R5gnxF4e87urBHQ\%3D\%3D&amp;attredirects=1',0
okex-in.net,0
nisd.net/mcdermott/Students/Desert%20Animals/Desert%20Animals.htm,1
1043now.com/,1
gametrailers.com/video/japanese-debut-catherine/703245,1
www.security.co.za/associations.asp,1
http://www.think-like-a-computer.com/2011/09/16/types-of-nat/,1
sicredi-atendimento.ga,0
http://momsweetmoms.com/demo2/Dropbox/Dropbox/7eb097064c1ec9b3bb4e06189b2c6c1e/,0
healthcareperformanceinstitute.com/,1
websitehosting.today/newdoc/newdoc1/,0
roberttaylorprints.com/viper.htm,1
d.altascdn.com/testapk/cong07021544_120.apk,0
myspace.com/rolferiknystrm,1
http://www.paxful-offer.com/offer,0
https://xnefs.shop,0
americanexpress.com.access.deltaairexpressinc.com,0
8i7i.top,0
flickr.com/photos/spaceamoeba/2718126530/,1
montreal-business-kit.com/saint-michel.html,1
https://apple.appleid.acco2unt.net/session/,0
engrave.ro/remax/,0
http://jp-rakuten.p31.top/,0
indiemerchstore.com/augury,1
titanicons.com/3dicons-interstatehighwaysigns-page13.html,1
mhpi.chnu.edu.ua,0
abctales.com/story/biggus/bradford-park-avenue-a-f-c,1
disneyparks.disney.go.com/blog/2011/08/a-tribute-to-betty-taylor-wally-boag-at-disneyland-park/,1
http://sparktraderltd.net/wp-admin/user/test/jhjmvkj/office/office/,0
hsi.web.cern.ch/HSI/fcs/process/gigaring.htm,1
nbcsports.msnbc.com/id/40248270,1
rapadoo.com/haiti/,1
http://netherlands-icscards2016.it/ics/login/c4e7a347d50743999681f3dceb5b96ce/ayoub.php,0
ver=10280,0
facebook.com/leslie.feinberg.tgwarrior,1
www.ntia.doc.gov/reports.html,1
mieorganizasyon.com/imagine/googledoc2,0
krashindustries.com/max/christianmingle/,0
ilardo.com,0
lapzap.top,0
www.baf.cuhk.edu.hk/dse/,1
http://www.saiseocn.saeseon.znepgh.top/,0
killerstartups.com/,1
technicolor.com/en/hi/about-technicolor/press-center/2010/technicolor-s-paprikaas-animation-awarded-nickelodeon-s-kung-fu-panda-series,1
https://www1.sndc-crad-nem-inedx.bhviibk.cn,0
iwatchmoviesonline.eu/movies/frankenstein-1931/,1
http://engineering.wikia.com/wiki/Electric_power_transmission,1
scenicrouteonline.com/,1
url.tduou.com/down/index.html?u4e4b??u5ba4?u5316u6574u5408u7<br/>248@286_94071.exe,0
accounts.paypal.com.auts.loginauthentication.verify.instant.decision.confirm.and.verify.permision.granted.code200434cb.secured.securitygranted.newyearsummaryfunds.site,0
https://ixzqmro.cn,0
http://lvnpg.tmwmb.com/fgrrefeedh/,0
blackdiamondlandscape.net/,1
spokeo.com/Janet+Ordway,1
en.wikipedia.org/wiki/Lake_Chabot_Regional_Park,1
http://realestateoptionscourse.com/d/dropbox/login.live.com/accts.php?login.srf?wa=wsignin1.0,0
facebook.com/pattenuniversity,1
usentintel.ga,0
greatschools.org/missouri/kansas-city/1385-Winnetonka-High-School/,1
https://hij6xq.duckdns.org/,0
newerre.com/H6WK7S,0
https://www.jcb-webmaster.tk,0
http://siresa.cl/bvncx-yytrtrree/,0
claukrus.org/zDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=Yi5icm9kQHR3cGx1cy5kZQ==,0
https://qotify213.page.link/jdF1,0
u0794019.cp.regruhosting.ru,0
liyanaland.com/2009/04/ghostgirl-tonya-hurley.html,1
en.wikipedia.org/wiki/Dan_Jason,1
oaktownart.com/2010/02/02/aamlo/,1
tokyofashion.com/,1
https://ffynfhfnqi.duckdns.org/,0
unicornsthemovie.com/,1
vancouverislandaccommodations.com/scuba.html,1
www.paypal.ca.3330.secure1r.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=fa4d2f02713326b584221aae26dd6980,0
almasraf-uae.co,0
a6a5.icu,0
lanamaine.org/,1
31hours.com/watch-kansas-city-royals-minnesota-twins-live-streaming-28-09-2011/,1
nanosecurity.ca/team_Bozena_Kaminska.php,1
ammovies.thats.im,0
denversurveyor.org/,1
ryanlynette.blogspot.com/,1
ventedegaragemontreal.com/getpost?postId=475,1
sfi2015.com/dozl/gmail/login.php,0
reference.com/browse/erase,1
changeofaddress.org/change-of-address-pennsylvania/,1
http://www.thefullwiki.org/Close-mid_vowel,1
paypal.com.cgi.bin.gfgkdmkg564546sqdfsdfjhfd.ultramed.com.au/9a190730b4064b3636f9c88de3626178,0
peeperstv.com/celebs/2118/mirandaotto,1
en.wikipedia.org/wiki/1975_Montreal_Expos_season,1
http://teosd.pazysc.com/fgrrefeedh/,0
ideafinder.com/history/inventors/hoffmann.htm,1
pastehtml.com/view/bff8s825c.html,0
mrkitchens.co.nz/MysqlMyWu/signInAction.do.html,0
scarborough-online.co.uk/,1
namesdatabase.com/schools/CA/ON/Ottawa/Andre%20Laurendeau/,1
manta.com/c/mmlqf3t/allen-county-aviation-corp,1
celebtna.com/Monique_Mercure/Monique_Mercure.htm,1
www.angelfire.com/biz/translators/index.html,1
https://reki-net.3utilities.com,0
kcwindsymphony.org/,1
nuhabbo.moonfruit.com/,0
spokeo.com/Rufus+Brown,1
miranda-kerr.com/,1
distantcousin.com/Cemetery/NJ/Monmouth/,1
ethnophonie.ro/scuredfile/google%20file/office/view/,0
www.jcnnhs.com/js/?amp;app=com-d3&us.battle.net/login/en/?ref=us.battle.net/d3/en/index,0
m.warbrides.net/~projecti/us/info1.php,0
searchextreme.com/actordetails/Angela_Summers/25010306841/,1
dazydotz.com,0
www.webmasterworld.com/forum92/,1
46.161.1.105/upd/10/,0
manta.com/c/mtkdmts/san-antonio-neighborhood-hlth,1
binanceincome.com,0
www.sakkal.com/IslamiClip1.html,1
rubenmancias.podomatic.com/,1
http://sicoobshowdepremios.com,0
uk.weather.com/local,1
cleveland.com/browns/index.ssf/2011/01/eagles_coach_andy_reid_rams_co.html,1
museums.or.ke,0
waehnert.design4you.lu,0
imdb.com/name/nm0267656/,1
http://www.mashpedia.com/Hardware_store,1
xosothudo.com.vn/paypal.co.il/paypal.co.il.cgi-bin.webscr.cmd-login-submitdispatch.paypal.co.il.webscr/paypal.co.il/webscr/0c7b62f97a9307562291529e0ac83f51/webscr.php?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e54320e0a28441211efa10e5620035b1454320e0a28441211efa10e5620035b145,0
www.cs.ucl.ac.uk/research/genprog/,1
http://31livau6.duckdns.org/,0
crustpunks.com/music-c-47_57.html,1
www.theregister.co.uk/2003/06/15/transmeta_exports_midori_linux/,1
www.hncxin.com/js/,0
http://heximed.ro/wp-content/upgrade/webmail2/,0
lwn.net/Articles/44902/,1
eu.battle.net.login.batnike.tk/login.asp?ref=https:/us.battle.net/account/management/index.xml&app,0
mmamania.com/2011/10/25/2513370/bellator-59-lyman-good-vs-michael-costa-booked-for-nov-26-in-atlantic,1
freepages.genealogy.rootsweb.ancestry.com/~picard/Guestbook_2001_wNotes.html,1
daviswiki.org/Fred_T._Korematsu_Elementary_School,1
alfamontreal.info/,1
southernsoccerscene.com/u17national.htm,1
quiononuito.com,0
https://plugins.jetbrains.com/plugin/7973-sonarlint,1
10mayo.411officesupply.com/forums/viewtopic.php?t=387j7&amp;f=.y7145366ct865yka3,0
webcompletesolutions.com,0
acsa.org/FunctionalMenuCategories/AboutACSA/Councils/StudentServicesSpecialEducation.aspx,1
http://69.162.105.42/~lloydsachen/secured,0
scripting.com/stories/2007/04/24/transcriptionErrors.html,1
https://vvtypyc7.duckdns.org,0
www.howstuffworks.com/ubiquitous-network.htm,1
imdb.com/name/nm0005148/bio,1
jamstandguitar.com/wp-includes/pomo/data/133637826d2928d9b9a69a0e9319495f/,0
rm-tracker.com/path/lp.php?trvid=10048&amp;trvx=e20da86c&amp;extid=26675669061467243552&amp;campid=24624608&amp;zoneid=1085372-3268413197-0&amp;lang=RU,0
youtube.com/watch?v=ZJ_pjjt4wh0,1
www.webmaster.admin.us.tf/,0
https://powerplusnews.tv/wp-content/themes/19/,0
http://www.saisonsasaceard.co.jp.sdtongwang.cn/,0
sagawa-uya.com,0
itunes.apple.com/us/album/stark-raving-black/id375627596,1
biographi.ca/009004-119.01-e.php?&id_nbr=8422&,1
bankofamerica.com.khjkghkjhtyutryr34635465trhgfcvndsfgrey56765756yreytr.greenbrookrec.org/cvbncvdsjfkdsghewuityewrui3495873485o34ui534y5324jkg53k4j5bv325nbmcvbncvdsjfkdsghewuityewrui3495873485o34ui534y5324jkg53k4j5bv325nbmcvbncvdsjfkdsghewuityewrui3495873485o34ui534y5324jkg53k4j5bv325nbm,0
onlineradio2.com/listen/Planete_1045,1
thefutoncritic.com/news.aspx?id=20100329tvland01,1
loveracollections.com/zipp/content/,0
wn.com/Oakland_Technical_High_School,1
standprincipal.pt/site/modules/mod_login/tmpl/char/paypal.com/fr/Processing.htm?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365e326f75a36485b741d9a2362942fdd8ce326f75a36485b741d9a2362942fdd8c,0
tools.ietf.org/html/rfc1064,1
mislly10.blob.core.windows.net,0
halkalisporsalonu.com/wp-content/sess,0
oneredkey.com,0
wolfcreekbrewingco.com/,1
https://rebrand.ly/fc9ffd,0
https://aumay.jp.8oea3s4y.cn,0
http://www.accossaaeen.aaseaensaccen.ostzoh.top/,0
www.lysator.liu.se/~backstrom/kcmdhcpd/,1
vsegdavplyuse.ru,0
bigjayandanita.com/archive.html,1
http://subscribers.quhepf.wang/,0
funtrivia.com/en/Literature/Literature-Before-1900-211.html,1
whp8j4ece3.jawutozasoxppa.net/u4k8sn1cnp\nvellejaresearch.com/b/728x90.jpg?ref=coolin,0
https://www.aesoecon-asoamecosmne.byxiddn.md.ci/,0
amazon.com/Best-Hits-Italy-CD-Set/dp/B003EGVIO4,1
secure-pyppll.000webhostapp.com,0
https://rkauten.co.jp.dqchy.com/,0
vividseats.com/venues/trustmark-park-tickets.html,1
socialmediabusinessforumineurope.eventbrite.com/,1
https://arrest.dolinasmakow.com/hop,0
kctrack.org/,1
ontheradio.net/kcmo,1
travellingthroughthecaribbean.com/css/secure/www.paypal.com.update.security.secure.account.f671a0bcf526dbe21f0c9fe0364c23fd.secure.login.html.section.signinpage.cookiecheck.yes.nba.signin/87d4f51f49a045775b9b16fa22c6a859/secure/,0
https://www.facebook.com/IconicGames/,1
sweetslyrics.com/401735.Mashmakhan%20-%20As%20The%20Years%20Go%20By.html,1
museumca.org/exhibit/exhi_rib.html,1
aim.org/aim-column/mystery-of-twa-flight-800-lives-on/,1
lnternational-bittrex.app-verify.xyz,0
vodatelpr.com,0
staps.koofroo.fr,0
processingpartners.com,0
www.billybear4kids.com/screen/savers.htm,1
http://en.rfwiki.org/wiki/Residential_gateway,1
https://gbjzanyvbzanlqwxtprsgccalfzzucegqprwsyyi.howfit.cn/?ts3,0
answers.com/topic/manawatu,1
lawyers.com/Real-Estate/Missouri/Kansas-City/law-firms.html,1
www.mwti.net/products/mwav/mwav.asp,1
interrentye.org/wp-content/themes/wpthemeone/accountverification/,0
r0k.us/graphics/SIHwheel.html,1
maksuit.bg,0
instagramserviceshelpteam.com,0
aps-spr.org/Other/Foundation3.htm,1
article.wn.com/view/2011/10/10/Christina_Aguilera_Stripped_Down_for_MJ_Tribute/,1
mufgcard-online.com,0
http://www.smbc-caeasrd.smbc-cacrd.msp897.icu/,0
evri.com/person/steve-hayward-0xc5b56,1
chrishewitt.org/,1
https://swrds.org.in/livecam/cam/cam/ch/NV6588123/,0
dentistkart.com/images/.impots/6f70b894898e997f4a7a604ac5a8c651/,0
powerhousemuseum.com/collection/database/?irn=343197,1
jamescecilauctioneers.com/,1
pipl.com/directory/people/Deb/Edwards,1
homegain.com/buyer_link/metro_area?hsx_metro_id=266&hsx_state=CA&hsx_metro_link=San%20Francisco%20Bay%20Area%20-%20North%20Bay&ht=LL_CA_SFNorthBay,1
bloody-disgusting.com/review/5278,1
https://wvw-rakuten-bank.co-jp.token-0x9jpn1b.info/rms/nid/loginfwdi,0
austingreensolutions.com,0
http://www.familyofheart.com/_themes/323InUsingSSL1pUserIdco_partnerId2siteid186ru=http3A2F2Fmyebyes2Fws2FeBayISAPIdll3F.htm,0
paawwa.org/,1
https://quiet-truth-64b9.jmherxs.workers.dev/,0
http://shinenets.com/r/neuropathy/?q=www%20icd%209%20peripheral%20neuropathy,1
www.hilgraeve.com/hyperterminal/,1
9down.com/Lavalys-EVEREST-Corporate-Edition-v5-30-1900-Final-KeyGen-236695/,1
https://dpwxhub21.duckdns.org,0
www.15seconds.com/issue/020522.htm,1
https://decor-art.sk/tools/zap/0c575,0
home.neopets.com/templates/homepage.phtml?pet_name=xswirlzx,1
guardian.co.uk/commentisfree/libertycentral/2010/dec/14/julian-assange-european-arrest-warrant,1
http://www.mashpedia.com/Ethernet_over_twisted_pair,1
curtissearle.co.uk/wp-content/plugins/easy-columns/index.html,0
city-data.com/school/eastwood-hills-elem-mo.html,1
http://myvjjgduci.duckdns.org/,0
https://www.www.rc.mceoreaei.com,0
meds-zone.com/medic/drug/SUPER_C,1
qvcuk.com/,1
trulia.com/schools/NJ-Newark/Lincoln_Elementary_School/,1
answers.com/topic/tango-bar-film,1
kansas.com/2011/08/27/1990163/die-hard-jayhawks-look-for-football.html,1
decentfilms.com/reviews/fugitive1947.html,1
www.gamasutra.com/features/20010216/scheib_01.htm,1
http://ezpzdomohp.duckdns.org/,0
layart-games.de/,1
fx9ja.com,0
topix.com/mq/fort-de-france,1
https://ace.rieoz.info/,0
archive.org/stream/montrealunderthe01atheuoft/montrealunderthe01atheuoft_djvu.txt,1
http://azanzo.co.ip.counterator.club/E19a2o18I53.php?U27a1e6=*,0
